,nfl_id,esb_id,gsis_id,full_name,last_name,dob,pfr_id,first_name,height,weight,college,draft_year,draft_position,combine_forty,combine_bench_reps,combine_broad_jump,combine_shuttle,combine_cone,combine_vertical
7827,2530532,MIL365549,00-0028349,Jordan Miller,Miller,1988-02-01,MillJo01,Jordan,74.0,315.0,Southern,,,,,,,,
7828,2530535,MIN493998,00-0028350,Deron Minor,Minor,1988-08-11,,,,,,,,,,,,,
7829,2508132,THO212048,00-0028133,J.T. Thomas,Thomas,1988-08-15,ThomJ.02,J.T.,73.0,241.0,West Virginia,2011.0,195.0,4.65,23.0,114.0,4.28,7.23,30.5
7830,2530513,HEN649040,00-0028196,Ricky Henry,Henry,1987-07-27,HenrRi00,Ricky,74.0,310.0,Nebraska,,,5.68,20.0,90.0,4.68,7.98,24.0
7831,2530549,VEN072826,00-0028354,Winston Venable,Venable,1987-03-31,VenaWi00,Winston,71.0,210.0,Boise St.,,,,,,,,
7832,2530550,VIT736415,00-0028356,Trevor Vittatoe,Vittatoe,1988-01-04,,,,,,,,,,,,,
7833,2495446,BIN720265,00-0028400,Armon Binns,Binns,1989-09-08,BinnAr00,Armon,74.0,211.0,Cincinnati,,,4.5,13.0,118.0,4.31,6.86,31.5
7834,2495123,BOL403287,00-0028039,Clint Boling,Boling,1989-05-09,BoliCl00,Clint,77.0,305.0,Georgia,2011.0,101.0,5.28,28.0,102.0,4.64,7.66,31.0
7835,2530997,ODO622937,00-0028676,Matthew O'Donnell,O'Donnell,1989-03-26,,,,,,,,,,,,,
7836,2530870,WEB502789,00-0028561,Thomas Weber,Weber,1987-09-27,,,,,,,,,,,,,
7837,2495245,WHA262526,00-0028105,Ryan Whalen,Whalen,1989-07-26,WhalRy00,Ryan,73.0,204.0,Stanford,2011.0,167.0,4.53,18.0,123.0,4.09,6.67,38.5
7838,2530743,WIL384563,00-0028563,Jonathan Williams,Williams,1988-08-21,,,,,,,,,,,,,
7839,2530704,JOH065872,00-0028557,Bart Johnson,Johnson,1988-05-02,,,,,,,,,,,,,
7840,2530832,COC094654,00-0028550,Colin Cochart,Cochart,1987-07-07,CochCo00,Colin,76.0,260.0,South Dakota St.,,,,,,,,
7841,2495450,GRE034604,00-0027942,A.J. Green,Green,1988-07-31,GreeA.00,A.J.,76.0,210.0,Georgia,2011.0,4.0,4.48,18.0,126.0,4.21,6.91,34.5
7842,2530842,GRI164946,00-0028377,John Griffin,Griffin,1988-12-17,GrifJo00,John,70.0,208.0,Northeastern,,,,,,,,
7843,2530833,COX472505,00-0028551,Landon Cox,Cox,1989-06-19,,,,,,,,,,,,,
7844,2495143,DAL659900,00-0027973,Andy Dalton,Dalton,1987-10-29,DaltAn00,Andy,74.0,220.0,TCU,2011.0,35.0,4.83,,106.0,4.27,6.93,29.5
7845,2495505,SAN598920,00-0028072,Robert Sands,Sands,1989-11-03,SandRo00,Robert,76.0,220.0,West Virginia,2011.0,134.0,4.53,12.0,124.0,4.06,7.03,35.0
7846,2530676,EVA140299,00-0028554,DeQuin Evans,Evans,1987-05-17,EvanDe00,DeQuin,74.0,250.0,,,,,,,,,
7847,2530996,MIK023185,00-0028675,Lolomana Mikaele,Mikaele,1987-11-18,,,,,,,,,,,,,
7848,2495203,MOC188520,00-0028004,Dontay Moch,Moch,1988-07-19,MochDo00,Dontay,74.0,238.0,Nevada,2011.0,66.0,4.4,21.0,128.0,4.38,7.09,42.0
7849,2495243,TOR689049,00-0028268,Devon Torrence,Torrence,1989-05-03,,,,,,,,,,,,,
7850,2508097,HAW100447,00-0027918,Andrew Hawkins,Hawkins,1986-03-10,HawkAn00,Andrew,67.0,175.0,Toledo,,,,,,,,
7851,2530772,HAZ508098,00-0028584,Vidal Hazelton,Hazelton,1988-01-29,HazeVi00,Vidal,74.0,220.0,,,,,,,,,
7852,2527876,VAN628076,00-0027381,LeRoy Vann,Vann,1986-11-18,,,,,,,,,,,,,
7853,2530845,HOL120344,00-0028556,Jamere Holland,Holland,1988-03-06,,,,,,,,,,,,,
7854,2531029,AND338055,00-0028700,Kyle Anderson,Anderson,1988-08-10,,,,,,,,,,,,,
7855,2495267,CAM107841,00-0028040,Jordan Cameron,Cameron,1988-08-07,CameJo00,Jordan,77.0,265.0,USC,2011.0,102.0,4.53,23.0,119.0,4.03,6.82,37.5
7856,2531028,ALF264486,00-0028705,Dominic Alford,Alford,1988-02-22,AlfoDo00,Dominic,75.0,320.0,,,,,,,,,
7857,2531040,FOR067276,00-0028704,Calton Ford,Ford,1988-04-11,,,,,,,,,,,,,
7858,2531041,FRO650964,00-0028701,Evan Frosch,Frosch,1988-03-11,,,,,,,,,,,,,
7859,2531054,NUN237771,00-0028703,Juan Nunez,Nunez,1988-04-27,,,,,,,,,,,,,
7860,2531070,WEA134336,00-0028687,Troy Weatherhead,Weatherhead,1987-10-02,,,,,,,,,,,,,
7861,2531080,JAC704560,00-0028698,Ben Jacobs,Jacobs,1988-04-17,JacoBe00,Ben,76.0,240.0,Fresno St.,,,,,,,,
7862,2531071,WOL344205,00-0028683,Jeff Wolfert,Wolfert,1985-10-22,,,,,,,,,,,,,
7863,2530558,YOU805047,00-0028309,Christian Yount,Yount,1988-07-08,YounCh02,Christian,73.0,243.0,UCLA,,,,,,,,
7864,2531033,CAR257872,00-0028684,Andre Caroll,Caroll,1988-09-06,,,,,,,,,,,,,
7865,2531034,CAS743070,00-0028686,L.J. Castile,Castile,1988-09-07,,,,,,,,,,,,,
7866,2531042,GET187960,00-0028692,Carl Gettis,Gettis,1988-12-20,,,,,,,,,,,,,
7867,2530686,GOR125768,00-0028407,Eric Gordon,Gordon,1987-08-22,,,,,,,,,,,,,
7868,2495214,PIN669259,00-0028088,Jason Pinkston,Pinkston,1987-09-05,PinkJa00,Jason,75.0,313.0,Pittsburgh,2011.0,150.0,5.39,,98.0,4.91,7.88,26.5
7869,2531036,DOC412666,00-0028694,James Dockery,Dockery,1988-11-09,DockJa00,James,73.0,185.0,Oregon St.,,,,,,,,
7870,2532431,ROB304836,00-0028834,Craig Robertson,Robertson,1988-02-11,RobeCr00,Craig,73.0,234.0,North Texas,,,,,,,,
7871,2531228,DON139776,00-0028803,Archie Donald,Donald,1988-04-11,,,,,,,,,,,,,
7872,2531059,SHA630923,00-0028690,Jarrod Shaw,Shaw,1988-01-07,ShawJa00,Jarrod,75.0,316.0,,,,,,,,,
7873,2495228,SHE039759,00-0027975,Jabaal Sheard,Sheard,1989-05-10,SheaJa00,Jabaal,75.0,268.0,Pittsburgh,2011.0,37.0,4.68,,115.0,,,31.0
7874,2513650,ENG477348,00-0027460,Auston English,English,1987-03-10,EnglAu00,Auston,75.0,250.0,Oklahoma,,,,,,,,
7875,2495192,LIT425789,00-0027997,Greg Little,Little,1989-05-30,LittGr00,Greg,74.0,220.0,North Carolina,2011.0,59.0,4.51,27.0,129.0,4.21,6.8,40.5
7876,2530734,SIM678924,00-0028493,David Sims,Sims,1986-10-20,SimsDa01,David,69.0,199.0,Iowa St.,,,4.5,24.0,120.0,4.28,,37.5
7877,2495343,SKR296636,00-0028075,Buster Skrine,Skrine,1989-04-26,SkriBu00,Buster,69.0,187.0,Tenn-Chattanooga,2011.0,137.0,4.37,20.0,122.0,3.9,6.44,37.0
7878,2531089,SMI000007,00-0028706,Armond Smith,Smith,1986-05-07,SmitAr00,Armond,69.0,194.0,,,,,,,,,
7879,2531062,SMI082550,00-0028695,Brian Smith,Smith,1989-01-08,SmitBr02,Brian,75.0,240.0,Notre Dame,,,,,,,,
7880,2531039,FLE635347,00-0028685,Jabari Fletcher,Fletcher,1989-06-23,,,,,,,,,,,,,
7881,2495197,MAR097610,00-0028062,Owen Marecic,Marecic,1988-10-04,MareOw00,Owen,72.0,246.0,Stanford,2011.0,124.0,4.87,22.0,102.0,4.56,7.1,28.5
7882,2531049,MAT534950,00-0028702,Chris Matthews,Matthews,1989-10-06,MattCh00,Chris,77.0,218.0,Kentucky,,,,,,,,
7883,2530805,SPE100696,00-0028458,Quinton Spears,Spears,1988-05-11,SpeaQu00,Quinton,76.0,234.0,Prairie View,,,,,,,,
7884,2495349,SPE587542,00-0028477,Owen Spencer,Spencer,1987-11-02,,,,,,,,,,,,,
7885,2508106,TAY612318,00-0027959,Phillip Taylor,Taylor,1988-04-07,TaylPh00,Phil,75.0,320.0,Baylor,2011.0,21.0,5.09,31.0,100.0,4.77,7.75,29.5
7886,2531043,HAG036642,00-0028693,Darian Hagan,Hagan,1988-11-05,,,,,,,,,,,,,
7887,2495156,HAG451391,00-0028186,Eric Hagg,Hagg,1989-09-15,HaggEr00,Eric,73.0,206.0,Nebraska,2011.0,248.0,4.62,18.0,121.0,4.19,6.73,34.5
7888,2530607,TRI591306,00-0028332,Kiante Tripp,Tripp,1987-10-07,TripKi00,Kiante,78.0,276.0,Georgia,,,,,,,,
7889,2495112,ARK296636,00-0028048,David Arkin,Arkin,1987-10-07,ArkiDa00,David,77.0,300.0,Missouri State,2011.0,110.0,5.31,25.0,103.0,4.63,7.6,29.0
7890,2495259,BAI159977,00-0028660,Dan Bailey,Bailey,1988-01-26,BailDa00,Dan,72.0,190.0,Oklahoma St.,,,4.92,,,,,
7891,2495130,BUT482645,00-0028662,Mario Butler,Butler,1988-10-20,ButlMa00,Mario,72.0,180.0,Georgia Tech,,,4.65,,120.0,4.37,7.09,30.5
7892,2530936,ADA160923,00-0028658,Corey Adams,Adams,1989-07-26,,,,,,,,,,,,,
7893,2530993,BLA193576,00-0028661,Billy Blackard,Blackard,1986-06-06,,,,,,,,,,,,,
7894,2530939,ALB613185,00-0028614,Alex Albright,Albright,1988-01-29,AlbrAl00,Alex,77.0,251.0,Boston Col.,,,,,,,,
7895,2495150,FOR007550,00-0028787,Kai Forbath,Forbath,1987-09-02,ForbKa00,Kai,71.0,197.0,UCLA,,,4.78,,,,,
7896,2531092,WAR627424,00-0028734,Frank Warren,Warren,1989-04-18,,,,,,,,,,,,,
7897,2530994,IBI385627,00-0028671,Alex Ibiloye,Ibiloye,1988-02-07,,,,,,,,,,,,,
7898,2539987,JON161572,00-0028664,Chris Jones,Jones,1989-07-21,JoneCh02,Chris,72.0,205.0,Carson-Newman,,,,,,,,
7899,2530992,ZYC266972,00-0028670,Collin Zych,Zych,1989-02-01,,,,,,,,,,,,,
7900,2530970,KOW563470,00-0028665,Kevin Kowalski,Kowalski,1989-01-02,KowaKe00,Kevin,75.0,299.0,Toledo,,,,,,,,
7901,2495136,CAR624497,00-0027978,Bruce Carter,Carter,1988-02-19,CartBr00,Bruce,74.0,240.0,North Carolina,2011.0,40.0,4.57,25.0,,,,
7902,2495270,CHA387434,00-0028158,Shaun Chapas,Chapas,1988-05-02,ChapSh00,Shaun,74.0,236.0,Georgia,2011.0,220.0,4.87,23.0,116.0,4.4,7.13,35.5
7903,2531268,CLA716428,00-0028817,Curtis Clay,Clay,1988-10-13,,,,,,,,,,,,,
7904,2531202,CLE675742,00-0028788,James Cleveland,Cleveland,1988-03-07,,,,,,,,,,,,,
7905,2531194,POO812317,00-0028782,Tysson Poots,Poots,1988-01-12,,,,,,,,,,,,,
7906,2530984,RAD755070,00-0028668,Raymond Radway,Radway,1987-07-05,RadwRa00,Raymond,75.0,193.0,,,,,,,,,
7907,2530985,RAN210238,00-0028669,Chris Randle,Randle,1988-06-18,,,,,,,,,,,,,
7908,2495303,LEM716621,00-0028666,Orie Lemon,Lemon,1987-09-09,LemoOr00,Orie,73.0,244.0,Oklahoma St.,,,4.87,27.0,113.0,4.4,7.45,30.0
7909,2530971,LEO707578,00-0028667,Lyle Leong,Leong,1987-08-23,,,,,,,,,,,,,
7910,2530972,LET674847,00-0028612,Pepa Letuli,Letuli,1986-12-29,,,,,,,,,,,,,
7911,2530862,SIL690136,00-0028488,Mana Silva,Silva,1988-08-17,SilvMa00,Mana,72.0,206.0,Hawaii,,,,,,,,
7912,2495435,SMI766760,00-0027947,Tyron Smith,Smith,1990-12-12,SmitTy00,Tyron,77.0,320.0,USC,2011.0,9.0,4.93,29.0,,,,
7913,2530990,TAN700798,00-0028613,Phillip Tanner,Tanner,1988-08-08,TannPh00,Phillip,72.0,213.0,Middle Tenn. St.,,,,,,,,
7914,2495159,HAR376781,00-0028114,Dwayne Harris,Harris,1987-09-16,HarrDw00,Dwayne,70.0,215.0,East Carolina,2011.0,176.0,4.53,10.0,111.0,4.21,6.77,34.0
7915,2495207,MUR580353,00-0028009,DeMarco Murray,Murray,1988-02-12,MurrDe00,DeMarco,73.0,220.0,Oklahoma,2011.0,71.0,4.37,21.0,124.0,4.18,7.28,34.5
7916,2499285,NAG779218,00-0028190,Bill Nagy,Nagy,1987-10-26,NagyBi00,Bill,75.0,302.0,Wisconsin,2011.0,252.0,,,,,,
7917,2495453,HOL497389,00-0028263,Andre Holmes,Holmes,1988-06-16,HolmAn00,Andre,76.0,210.0,Hillsdale,,,4.51,11.0,130.0,4.31,6.69,35.0
7918,2495120,BEA136122,00-0028185,Jeremy Beal,Beal,1987-12-02,BealJe00,Jeremy,74.0,262.0,Oklahoma,2011.0,247.0,5.14,22.0,106.0,4.46,7.19,28.5
7919,2530488,BRO662158,00-0028217,Ronnell Brown,Brown,1988-07-02,,,,,,,,,,,,,
7920,2495151,FRA507545,00-0027984,Orlando Franklin,Franklin,1987-12-16,FranOr00,Orlando,78.0,315.0,Miami (FL),2011.0,46.0,5.11,26.0,,,,28.5
7921,2530680,GAB402540,00-0028520,C.J. Gable,Gable,1987-10-19,,,,,,,,,,,,,
7922,2530553,WEB403283,00-0028230,Adam Weber,Weber,1987-08-03,WebeAd00,Adam,75.0,221.0,,,,,,,,,
7923,2495175,IRV733129,00-0028005,Nate Irving,Irving,1988-07-12,IrviNa00,Nate,73.0,242.0,North Carolina St.,2011.0,67.0,4.74,,,,,
7924,2530521,JON029547,00-0028225,A.J. Jones,Jones,1988-02-18,,,,,,,,,,,,,
7925,2495135,CAR716706,00-0028046,Quinton Carter,Carter,1988-07-20,CartQu01,Quinton,73.0,211.0,Oklahoma,2011.0,108.0,4.57,23.0,121.0,4.06,7.05,34.5
7926,2530504,GOO632202,00-0028221,D'Andre Goodwin,Goodwin,1987-12-26,GoodDA00,D'Andre,71.0,188.0,Washington,,,,,,,,
7927,2495286,GRA378021,00-0028222,Adam Grant,Grant,1986-05-02,GranAd00,Adam,78.0,325.0,,,,5.54,25.0,99.0,5.0,8.25,26.5
7928,2495288,GRE378950,00-0028142,Virgil Green,Green,1988-08-03,GreeVi00,Virgil,77.0,255.0,Nevada,2011.0,204.0,4.54,23.0,130.0,4.4,6.9,42.5
7929,2530539,POR128307,00-0028227,Curt Porter,Porter,1988-07-11,,,,,,,,,,,,,
7930,2495275,DEL437105,00-0028218,Mark Dell,Dell,1989-05-28,,,,,,,,,,,,,
7931,2530500,DOM399570,00-0028219,Derek Domino,Domino,1987-10-08,,,,,,,,,,,,,
7932,2495486,SIL461116,00-0028256,Sealver Siliga,Siliga,1990-04-26,SiliSe00,Sealver,74.0,345.0,Utah,,,5.38,29.0,100.0,4.75,7.7,29.0
7933,2495463,FAN131680,00-0028220,Mario Fannin,Fannin,1987-12-04,FannMa00,Mario,71.0,224.0,,,,4.37,21.0,115.0,4.21,6.99,37.5
7934,2530529,MAY647314,00-0028226,Deron Mayo,Mayo,1988-03-28,,,,,,,,,,,,,
7935,2530547,SYL399541,00-0028229,Austin Sylvester,Sylvester,1988-04-15,,,,,,,,,,,,,
7936,2530510,HAR349333,00-0028224,Chris Harris,Harris,1989-06-18,HarrCh01,Chris,70.0,199.0,Kansas,,,,,,,,
7937,2495202,MIL597654,00-0027940,Von Miller,Miller,1989-03-26,MillVo00,Von,75.0,250.0,Texas A&M,2011.0,2.0,4.42,21.0,126.0,4.06,6.7,37.0
7938,2495205,MOH152616,00-0028127,Mike Mohamed,Mohamed,1988-03-11,MohaMi00,Mike,74.0,238.0,California,2011.0,189.0,4.65,21.0,115.0,4.0,6.7,32.0
7939,2495353,THO265401,00-0028067,Julius Thomas,Thomas,1988-06-27,ThomJu00,Julius,77.0,256.0,Portland St.,2011.0,129.0,4.64,16.0,111.0,4.31,6.96,35.5
7940,2495503,MOO585401,00-0027983,Rahim Moore,Moore,1990-02-11,MoorRa00,Rahim,73.0,195.0,UCLA,2011.0,45.0,4.58,11.0,115.0,3.96,6.98,35.0
7941,2530941,BAL632278,00-0028673,Demario Ballard,Ballard,1984-01-17,,,,,,,,,,,,,
7942,2530944,BAR272501,00-0028619,Dominique Barnes,Barnes,1989-05-06,,,,,,,,,,,,,
7943,2530955,FUL120434,00-0028626,Dejuan Fulghum,Fulghum,1989-03-05,,,,,,,,,,,,,
7944,2531053,NIL265611,00-0028724,Greg Niland,Niland,1988-10-05,,,,,,,,,,,,,
7945,2530991,WIL454965,00-0028659,Narada Williams,Williams,1986-05-17,,,,,,,,,,,,,
7946,2495253,YOU597839,00-0027982,Titus Young,Young,1989-08-21,YounTi00,Titus,71.0,175.0,Boise St.,2011.0,44.0,4.43,,123.0,,,
7947,2495271,CHI623278,00-0028740,Ugo Chinasa,Chinasa,1988-07-30,,,,,,,,,,,,,
7948,2499263,CUL083757,00-0028147,Johnny Culbreath,Culbreath,1988-05-18,,,,,,,,,,,,,
7949,2495146,DON130658,00-0028625,Ryan Donahue,Donahue,1988-03-17,DonaRy00,Ryan,75.0,190.0,Iowa,,,4.9,,,,,
7950,2495479,FAI539049,00-0027951,Nick Fairley,Fairley,1988-01-23,FairNi00,Nick,77.0,291.0,Auburn,2011.0,13.0,4.84,,113.0,4.56,7.14,31.0
7951,2495468,LES202930,00-0027995,Mikel Leshoure,Leshoure,1990-03-30,LeshMi00,Mikel,72.0,230.0,Illinois,2011.0,57.0,4.56,21.0,122.0,4.4,6.82,38.0
7952,2530975,MAD486185,00-0028609,Jeff Maddux,Maddux,1988-08-06,,,,,,,,,,,,,
7953,2530987,SIL695236,00-0028631,Ricardo Silva,Silva,1988-05-09,SilvRi00,Ricardo,75.0,225.0,Hampton,,,,,,,,
7954,2530978,MIX555055,00-0028630,Cobrani Mixon,Mixon,1987-10-15,,,,,,,,,,,,,
7955,2495242,TOL431181,00-0028548,Terrence Toliver,Toliver,1988-05-07,,,,,,,,,,,,,
7956,2530959,HAR474270,00-0028627,Marcus Harris,Harris,1989-08-01,HarrMa02,Marcus,73.0,185.0,,,,,,,,,
7957,2508125,HOG684150,00-0028095,Doug Hogue,Hogue,1989-02-01,HoguDo01,Doug,74.0,235.0,Syracuse,2011.0,157.0,4.62,18.0,121.0,4.57,7.09,36.0
7958,2530828,BOR392794,00-0028588,Diondre Borel,Borel,1988-12-12,BoreDi00,Diondre,72.0,199.0,,,,,,,,,
7959,2530667,BRA676127,00-0028590,Anthony Bratton,Bratton,1987-12-11,,,,,,,,,,,,,
7960,2508120,WIL210447,00-0028079,D.J. Williams,Williams,1988-09-10,WillD.00,D.J.,74.0,236.0,Arkansas,2011.0,141.0,4.59,20.0,111.0,4.51,7.29,33.5
7961,2530703,JEN573172,00-0028598,M.D. Jennings,Jennings,1988-07-25,JennM.00,M.D.,72.0,187.0,Arkansas St.,,,,,,,,
7962,2530711,LAT681499,00-0028600,Jamari Lattimore,Lattimore,1988-10-06,LattJa00,Jamari,74.0,232.0,Middle Tenn. St.,,,,,,,,
7963,2530784,JON492562,00-0028462,Johnny Jones,Jones,1988-10-19,JoneJo01,Johnny,76.0,310.0,,,,,,,,,
7964,2530707,JOS186574,00-0028634,Peanut Joseph,Joseph,1988-06-20,,,,,,,,,,,,,
7965,2530684,GEN728875,00-0028593,Sampson Genus,Genus,1988-05-02,,,,,,,,,,,,,
7966,2495448,COB365535,00-0028002,Randall Cobb,Cobb,1990-08-22,CobbRa00,Randall,70.0,192.0,Kentucky,2011.0,64.0,4.46,16.0,115.0,4.34,7.08,33.5
7967,2508119,GRE037487,00-0028034,Alex Green,Green,1988-06-23,GreeAl00,Alex,72.0,220.0,Hawaii,2011.0,96.0,4.45,20.0,114.0,4.15,6.91,34.0
7968,2495278,DOM386820,00-0028591,Ray Dominguez,Dominguez,1988-07-12,DomiRa00,Ray,76.0,334.0,,,,5.45,21.0,90.0,4.9,7.74,27.5
7969,2530952,DON151475,00-0028635,Chris Donaldson,Donaldson,1988-08-20,,,,,,,,,,,,,
7970,2530859,ROS552165,00-0028601,Brandian Ross,Ross,1989-09-28,RossBr00,Brandian,72.0,191.0,Youngstown St.,,,,,,,,
7971,2495222,SAI623356,00-0028602,Brandon Saine,Saine,1988-12-14,SainBr00,Brandon,71.0,220.0,Ohio St.,,,4.4,22.0,113.0,4.25,6.98,34.5
7972,2530861,SHE715675,00-0028603,Theo Sherman,Sherman,1988-02-07,,,,,,,,,,,,,
7973,2495230,SHE770897,00-0027970,Derek Sherrod,Sherrod,1989-04-23,SherDe00,Derek,77.0,312.0,Mississippi St.,2011.0,32.0,5.18,23.0,97.0,4.63,7.43,28.0
7974,2495345,SMI161240,00-0028124,D.J. Smith,Smith,1989-02-24,SmitD.00,D.J.,71.0,239.0,Appalachian St.,2011.0,186.0,4.71,20.0,104.0,4.45,7.35,31.0
7975,2530502,FEN082715,00-0028195,Paul Fenaroli,Fenaroli,1989-09-02,,,,,,,,,,,,,
7976,2530736,SMI830001,00-0028604,Shaky Smithson,Smithson,1987-08-23,,,,,,,,,,,,,
7977,2530865,SOO622937,00-0028605,Vic So'oto,So'oto,1987-08-19,,,,,,,,,,,,,
7978,2508137,TAY682237,00-0028156,Ryan Taylor,Taylor,1987-11-16,TaylRy00,Ryan,75.0,250.0,North Carolina,2011.0,218.0,,,,,,
7979,2495451,GUR281188,00-0028596,Tori Gurley,Gurley,1987-11-22,GurlTo00,Tori,76.0,216.0,South Carolina,,,4.53,15.0,118.0,4.25,7.05,33.5
7980,2495481,GUY230716,00-0028171,Lawrence Guy,Guy,1990-03-17,GuyxLa00,Lawrence,76.0,315.0,Arizona St.,2011.0,233.0,4.96,28.0,,4.43,7.6,29.0
7981,2530697,HOE522078,00-0028597,Jon Hoese,Hoese,1989-07-04,HoesJo00,Jon,74.0,238.0,,,,,,,,,
7982,2495170,HOU242346,00-0028069,Davon House,House,1989-07-10,HousDa00,Davon,72.0,195.0,New Mexico St.,2011.0,131.0,4.44,14.0,109.0,4.12,6.65,33.5
7983,2530662,BAR101585,00-0028369,Howard Barbieri,Barbieri,1987-11-07,,,,,,,,,,,,,
7984,2531153,BER665954,00-0028779,Scooter Berry,Berry,1986-06-28,,,,,,,,,,,,,
7985,2530666,BRA447369,00-0028536,Bryan Braman,Braman,1987-05-04,BramBr00,Bryan,77.0,230.0,West Texas A&M,,,,,,,,
7986,2531276,ALB752365,00-0028820,Scott Albritton,Albritton,1987-11-25,,,,,,,,,,,,,
7987,2530661,ALE530001,00-0028533,Mister Alexander,Alexander,1988-06-02,AlexMi01,Mister,75.0,227.0,Florida St.,,,,,,,,
7988,2530679,FRI090352,00-0028538,Steven Friday,Friday,1986-08-09,,,,,,,,,,,,,
7989,2495320,NEW701488,00-0028152,Derek Newton,Newton,1987-11-16,NewtDe00,Derek,78.0,315.0,Arkansas St.,2011.0,214.0,5.0,24.0,100.0,5.0,7.76,25.5
7990,2495488,WAT579210,00-0027949,J.J. Watt,Watt,1989-03-22,WattJ.00,J.J.,77.0,288.0,Central Michigan,2011.0,11.0,4.81,34.0,120.0,4.21,6.88,37.0
7991,2495296,JEA408541,00-0028542,Lestar Jean,Jean,1988-02-05,JeanLe01,Lestar,75.0,215.0,Florida Atlantic,,,4.61,14.0,113.0,4.43,7.45,37.5
7992,2508123,YAT420091,00-0028090,T.J. Yates,Yates,1987-05-28,YateT.00,T.J.,76.0,215.0,North Carolina,2011.0,152.0,5.06,,104.0,4.12,6.96,29.5
7993,2495188,KEO029662,00-0028082,Shiloh Keo,Keo,1987-12-17,KeoxSh00,Shiloh,71.0,223.0,Idaho,2011.0,144.0,4.74,24.0,110.0,3.9,6.55,32.5
7994,2495133,CAR225329,00-0028065,Roc Carmichael,Carmichael,1988-09-09,CarmRo00,Roc,70.0,185.0,Virginia Tech,2011.0,127.0,,,,,,
7995,2495322,OZO652601,00-0028192,Cheta Ozougwu,Ozougwu,1988-11-18,OzouCh00,Cheta,74.0,251.0,Rice,2011.0,254.0,4.84,26.0,119.0,4.31,7.06,34.5
7996,2530725,PAU043265,00-0028545,Zac Pauga,Pauga,1988-02-25,,,,,,,,,,,,,
7997,2495218,REE154467,00-0027980,Brooks Reed,Reed,1987-02-28,ReedBr00,Brooks,75.0,254.0,Arizona,2011.0,42.0,4.65,30.0,113.0,4.28,7.11,30.5
7998,2530731,ROL523910,00-0028546,Maurice Rolle,Rolle,1987-11-08,,,,,,,,,,,,,
7999,2495344,SMI201260,00-0028580,Derrell Smith,Smith,1988-06-23,,,,,,,,,,,,,
8000,2530713,MAE601871,00-0028543,Jeff Maehl,Maehl,1989-03-16,MaehJe00,Jeff,72.0,190.0,Oregon,,,4.56,,115.0,3.94,6.42,33.5
8001,2531172,MAR078976,00-0028780,Matt Marcorelle,Marcorelle,1987-07-26,,,,,,,,,,,,,
8002,2530740,TEA199394,00-0028547,Jason Teague,Teague,1988-08-01,,,,,,,,,,,,,
8003,2495499,HAR348139,00-0027998,Brandon Harris,Harris,1990-01-24,HarrBr00,Brandon,71.0,195.0,Miami (FL),2011.0,60.0,4.46,13.0,113.0,4.12,6.77,35.5
8004,2531176,MIL277526,00-0028781,Guy Miller,Miller,1988-01-29,,,,,,,,,,,,,
8005,2530691,HAR737964,00-0028540,Brett Hartmann,Hartmann,1987-08-17,HartBr01,Brett,74.0,226.0,Central Michigan,,,,,,,,
8006,2530694,HEN322255,00-0028541,Pete Hendrickson,Hendrickson,1988-05-14,,,,,,,,,,,,,
8007,2531051,MOR335821,00-0028749,Darius Morris,Morris,1988-04-28,,,,,,,,,,,,,
8008,2530942,BAL793437,00-0028642,Travis Baltz,Baltz,1988-11-18,,,,,,,,,,,,,
8009,2530945,BED118480,00-0028643,David Bedford,Bedford,1988-07-07,,,,,,,,,,,,,
8010,2530474,ADD494264,00-0028339,Mario Addison,Addison,1987-09-06,AddiMa00,Mario,75.0,260.0,Troy,,,,,,,,
8011,2495208,NEV687714,00-0028025,Drake Nevis,Nevis,1989-05-08,NeviDr00,Drake,73.0,291.0,LSU,2011.0,87.0,5.06,31.0,112.0,4.65,7.71,30.5
8012,2530983,OGB659351,00-0028655,Ollie Ogbu,Ogbu,1987-05-18,,,,,,,,,,,,,
8013,2495174,IJA385627,00-0027987,Ben Ijalana,Ijalana,1989-08-06,IjalBe00,Ben,76.0,322.0,Villanova,2011.0,49.0,5.2,,,,,
8014,2495367,WIL432513,00-0028232,Marshall Williams,Williams,1988-02-15,,,,,,,,,,,,,
8015,2530969,KIR628603,00-0028649,Jake Kirkpatrick,Kirkpatrick,1987-07-07,,,,,,,,,,,,,
8016,2495269,CAR642622,00-0028057,Delone Carter,Carter,1987-06-22,CartDe01,Delone,69.0,225.0,Syracuse,2011.0,119.0,4.54,27.0,120.0,4.07,6.92,37.0
8017,2495137,CAS792239,00-0027960,Anthony Castonzo,Castonzo,1988-08-09,CastAn00,Anthony,79.0,307.0,Boston Col.,2011.0,22.0,5.21,28.0,105.0,4.4,7.25,29.5
8018,2530949,COL019409,00-0028644,Chris Colasanti,Colasanti,1988-11-15,,,,,,,,,,,,,
8019,2495302,LEF333270,00-0028650,Joe Young,Young,1988-06-02,,,,,,,,,,,,,
8020,2530598,ROS612742,00-0028249,Jeremy Ross,Ross,1988-03-16,RossJe01,Jeremy,71.0,213.0,California,,,,,,,,
8021,2495221,RUC487848,00-0028126,Chris Rucker,Rucker,1988-10-12,RuckCh00,Chris,73.0,190.0,Michigan St.,2011.0,188.0,4.54,10.0,,,,
