,pfr_id,last_name,first_name,height,weight,dob,college,draft_year,draft_position,combine_forty,combine_bench_reps,combine_broad_jump,combine_shuttle,combine_cone,combine_vertical,gsis_id
5112,LaymJa20,Layman,Jason,77,310,1973-07-29,Tennessee,1996.0,48.0,,,,,,,00-0009709
5113,LaynGe00,Layne,George,71,250,1978-10-09,TCU,2001.0,108.0,4.59,,115.0,4.19,7.08,32.0,00-0020479
5114,LaynJu00,Layne,Justin,74,192,1998-01-12,Michigan St.,2019.0,83.0,4.5,,134.0,4.09,6.9,37.5,00-0035650
5115,LazaAl00,Lazard,Allen,77,227,1995-12-11,Iowa St.,,,4.55,17.0,122.0,,,38.0,00-0034521
5116,LeacMi00,Leach,Mike,74,235,1976-10-18,Boston Univ.,,,,,,,,,00-0019435
5117,LeacVo00,Leach,Vonta,72,260,1981-11-06,East Carolina,,,,,,,,,00-0022397
5118,LeafRy00,Leaf,Ryan,77,245,1976-05-15,Washington St.,1998.0,2.0,,,,,,,00-0009715
5119,LeakJo20,Leake,John,72,241,1981-08-28,Clemson,,,,,,,,,00-0022271
5120,LearRo00,Leary,Ronald,75,320,1989-04-29,Memphis,,,5.23,30.0,104.0,4.91,7.87,29.0,00-0029010
5121,LeavDa00,Leavitt,Dallin,70,195,1994-08-08,Utah St.,,,,,,,,,00-0034726
5122,LebeBe20,Leber,Ben,75,244,1978-12-07,Kansas St.,2002.0,71.0,4.62,20.0,114.0,4.25,6.75,32.5,00-0021197
5123,LeBlCl20,LeBlanc,Clarence,75,210,1977-03-26,LSU,,,,,,,,,00-0019761
5124,LeBlCr01,LeBlanc,Cre'von,70,190,1994-07-25,Florida Atlantic,,,,,,,,,00-0032581
5125,LechSh20,Lechler,Shane,74,230,1976-08-07,Texas A&M,2000.0,142.0,,,,,,,00-0019714
5126,LeckNi20,Leckey,Nick,75,291,1982-03-12,Kansas St.,2004.0,167.0,5.26,18.0,97.0,4.47,7.71,27.0,00-0022904
5127,LedbJe00,Ledbetter,Jeremiah,75,295,1994-06-02,Arkansas,2017.0,205.0,4.84,29.0,113.0,4.56,7.55,32.5,00-0033582
5128,LedbJo01,Ledbetter,Jonathan,76,280,1997-09-12,Georgia,,,,,,,,,00-0035343
5129,LedfDw20,Ledford,Dwayne,76,300,1976-11-02,East Carolina,,,,,,,,,00-0009735
5130,LedyCo20,Ledyard,Courtney,74,250,1977-03-09,Michigan St.,,,,,,,,,00-0009736
5131,LeeuJa20,Leeuwenburg,Jay,75,294,1969-06-18,Colorado,1992.0,244.0,,,,,,,00-0009783
5132,LefeJo00,Lefeged,Joe,71,208,1988-06-02,Rutgers,,,4.42,18.0,122.0,4.13,6.82,36.5,
5133,LeftBy00,Leftwich,Byron,77,250,1980-01-14,Marshall,2003.0,7.0,4.85,,,,,,00-0022177
5134,LeggJo00,Leggett,Jordan,77,258,1995-01-31,Clemson,2017.0,150.0,,18.0,114.0,4.33,7.12,33.0,00-0033953
5135,LeggMa99,Leggett,Maurice,71,188,1986-10-02,Valdosta St.,,,,,,,,,00-0026089
5136,LegrJi01,Legree,Jimmy,72,187,1991-01-13,South Carolina,,,,,,,,,00-0030901
5137,LeGrLa20,Legree,Lance,73,300,1977-12-22,Notre Dame,,,,,,,,,00-0020184
5138,LeguDo00,Legursky,Doug,73,323,1986-06-09,Marshall,,,,,,,,,00-0025829
5139,LehaMi20,Lehan,Michael,72,190,1979-11-25,Minnesota,2003.0,152.0,4.48,13.0,119.0,4.15,6.95,34.5,00-0022168
5140,LehmTe20,Lehman,Teddy,73,249,1981-11-18,Oklahoma,2004.0,37.0,4.55,26.0,113.0,4.06,6.91,34.5,00-0022783
5141,LehrMa20,Lehr,Matt,74,304,1979-04-25,Virginia Tech,2001.0,137.0,5.28,28.0,111.0,4.44,7.59,31.5,00-0020420
5142,LeigBr20,Leigeb,Brian,74,207,1978-10-02,Central Michigan,,,,,,,,,00-0020365
5143,LeinMa00,Leinart,Matt,77,225,1983-05-11,USC,2006.0,10.0,4.9,,,,,,00-0024225
5144,LeisRo20,Leisle,Rodney,75,315,1981-02-05,UCLA,2004.0,139.0,5.15,31.0,,,,,00-0022876
5145,LeJeNo20,LeJeune,Norman,72,200,1980-05-10,LSU,2003.0,244.0,4.65,11.0,115.0,4.21,7.42,33.5,00-0021903
5146,LekkBr20,Lekkerkerker,Brad,79,330,1978-05-08,California-Davis,,,5.36,23.0,102.0,4.71,7.94,27.5,00-0022274
5147,LekkCo20,Lekkerkerker,Cory,79,323,1981-07-25,California-Davis,,,,,,,,,00-0023086
5148,LeliAs00,Lelie,Ashley,75,200,1980-02-16,Hawaii,2002.0,19.0,4.49,,,,,,00-0021152
5149,LeliTi00,Lelito,Tim,75,335,1989-07-21,Grand Valley St.,,,,,,,,,00-0030217
5150,LemoAl00,Lemon,Alec,73,202,1991-07-01,Syracuse,,,4.59,7.0,112.0,4.29,7.04,32.0,00-0030239
5151,LemoCl00,Lemon,Cleo,75,218,1979-08-16,Arkansas St.,,,4.87,,106.0,4.27,7.33,35.5,00-0020565
5152,LemoOr00,Lemon,Orie,73,244,1987-09-09,Oklahoma St.,,,4.87,27.0,113.0,4.4,7.45,30.0,00-0028666
5153,LemoCo00,Lemonier,Corey,76,255,1991-11-19,Auburn,2013.0,88.0,4.6,27.0,119.0,4.4,7.14,33.0,00-0030518
5154,LemoDe20,Lemons,Devin,74,232,1979-03-20,Texas Tech,,,,,,,,,00-0019842
5155,LengMa00,Lengel,Matt,79,265,1990-12-27,Northeastern,,,,,,,,,00-0031788
5156,LenoCh00,Leno,Charles,75,307,1991-10-09,Boise St.,2014.0,246.0,5.25,21.0,108.0,4.4,7.57,29.0,00-0031095
5157,LenoLa00,Lenoir,Lance,72,210,1995-02-09,West. Illinois,,,,,,,,,00-0033992
5158,LenoPa20,Lenon,Paris,74,240,1977-11-26,Richmond,,,,,,,,,00-0019104
5159,LenzJo00,Lenz,Josh,72,194,1990-09-22,Iowa St.,,,,,,,,,00-0030135
5160,LeonBr00,Leonard,Brian,74,226,1984-02-03,Rutgers,2007.0,52.0,4.52,28.0,122.0,4.22,6.88,34.5,00-0025439
5161,LeonDa00,Leonard,Darius,74,230,1995-07-27,South Carolina St.,2018.0,36.0,4.7,17.0,,,,,00-0034846
5162,LeonLo99,Leonard,Louis,77,325,1984-07-16,Fresno St.,,,,,,,,,00-0024745
5163,LeonMa20,Leonard,Matt,75,301,1979-11-07,Stanford,,,4.97,30.0,95.0,4.56,7.53,26.0,00-0021461
5164,LeonJi23,Leonhard,Jim,68,188,1982-10-27,Wisconsin,,,4.63,19.0,,,,,00-0023287
5165,LeonBr01,Leonhardt,Brian,77,255,1990-04-02,Bemidji St.,,,,,,,,,00-0029755
5166,LepsMa20,Lepsis,Matt,76,290,1974-01-13,Colorado,,,,,,,,,00-0009810
5167,LeRiJo00,LeRibeus,Josh,74,315,1989-07-02,SMU,2012.0,71.0,5.31,29.0,96.0,4.65,7.64,26.0,00-0029666
5168,LeroEm20,Leroy,Emarlos,73,304,1975-07-31,Georgia,1999.0,182.0,,,,,,,00-0009811
5169,LeshRo20,Leshinski,Ron,74,248,1974-03-06,Army,,,,,,,,,00-0009814
5170,LeshMi00,Leshoure,Mikel,72,230,1990-03-30,Illinois,2011.0,57.0,4.56,21.0,122.0,4.4,6.82,38.0,00-0027995
5171,LeslJo00,Leslie,Jordan,73,205,1991-10-31,Texas-El Paso,,,,,,,,,00-0031801
5172,LestRo01,Lester,Robert,74,210,1988-04-30,Alabama,,,,,,,,,00-0030254
5173,LestTi00,Lester,Tim,70,233,1968-06-15,East. Kentucky,1992.0,255.0,,,,,,,00-0009819
5174,LeSuJe20,LeSueur,Jeremy,72,204,1980-10-05,Michigan,2004.0,85.0,4.53,,116.0,,,35.0,00-0022752
5175,LethZe20,Lethridge,Zebbie,72,190,1975-01-31,Texas Tech,,,,,,,,,00-0009822
5176,LettLe00,Lett,Leon,78,290,1968-10-12,Emporia St.,1991.0,173.0,,,,,,,00-0009823
5177,LeveDw20,Levels,Dwayne,74,248,1979-05-09,Oklahoma St.,,,,,,,,,00-0020724
5178,LeveDo00,Levens,Dorsey,73,230,1970-05-21,Notre Dame,1994.0,149.0,,,,,,,00-0009829
5179,LeveOt20,Leverette,Otis,78,278,1978-05-31,Ala-Birmingham,2001.0,187.0,,,,,,,00-0020372
5180,LeviCo00,Levin,Corey,76,307,1994-08-12,Tenn-Chattanooga,2017.0,217.0,5.16,26.0,106.0,4.73,7.55,26.5,00-0033793
5181,LeviAn00,Levine,Anthony,71,207,1987-03-27,Tennessee St.,,,,,,,,,00-0027539
5182,LeviBa20,Levingston,Bashir,69,180,1976-10-02,Utah St.,,,,,,,,,00-0009833
5183,LeviLa00,Levingston,Lazarius,76,292,1987-11-16,LSU,2011.0,205.0,,,,,,,00-0028143
5184,LeviAn20,Levitre,Andy,74,303,1986-05-15,Oregon St.,2009.0,51.0,5.33,23.0,103.0,4.52,,30.5,00-0027027
5185,LeVoMa99,LeVoir,Mark,79,310,1982-07-29,Notre Dame,,,,,,,,,00-0023880
5186,LevyDe99,Levy,DeAndre,74,230,1987-03-26,Wisconsin,2009.0,76.0,4.56,19.0,119.0,,,,00-0027050
5187,LewaTa00,Lewan,Taylor,79,309,1991-07-21,Michigan,2014.0,11.0,4.87,29.0,117.0,4.49,7.39,30.5,00-0031442
5188,LewiAl20,Lewis,Alex,71,227,1981-06-11,Wisconsin,2004.0,140.0,4.78,25.0,121.0,4.28,7.06,34.5,00-0022816
5189,LewiAl01,Lewis,Alex,78,305,1992-04-21,Colorado,2016.0,130.0,5.22,27.0,100.0,4.72,7.94,29.5,00-0032407
5190,LewiCh00,Lewis,Chad,78,252,1971-10-05,BYU,,,,,,,,,00-0009842
5191,LewiD.21,Lewis,D.D.,73,241,1979-01-08,Texas,,,4.7,24.0,114.0,,,33.5,00-0020995
5192,LewiDa20,Lewis,Damione,74,301,1978-03-01,Miami (FL),2001.0,12.0,4.9,22.0,,,,,00-0020491
5193,LewiDa04,Lewis,Darryll,69,188,1968-12-16,Arizona,1991.0,38.0,,,,,,,00-0009849
5194,LewiDe00,Lewis,Derrick,74,190,1975-10-30,San Diego St.,,,,,,,,,00-0020735
5195,LewiDe02,Lewis,Dezmin,76,214,1992-12-05,Central Arkansas,2015.0,234.0,,,,,,,00-0032070
5196,LewiDi00,Lewis,Dion,68,195,1990-09-27,Pittsburgh,2011.0,149.0,4.56,17.0,112.0,4.18,6.9,34.5,00-0028087
5197,LewiGr01,Lewis,Greg,72,185,1980-02-12,Illinois,,,,,,,,,00-0021508
5198,LewiJa00,Lewis,Jamal,71,245,1979-08-29,Tennessee,2000.0,5.0,4.58,23.0,,,,,00-0019693
5199,LewiJe01,Lewis,Jeff,74,211,1973-04-17,Northern Arizona,1996.0,100.0,,,,,,,00-0009868
5200,LewiJe00,Lewis,Jermaine,67,183,1974-10-16,Maryland,1996.0,153.0,,,,,,,00-0009869
5201,LewiJo00,Lewis,Jonas,69,210,1976-12-27,San Diego St.,,,,,,,,,00-0019238
5202,LewiJo22,Lewis,Jonathan,70,195,1984-07-12,Virginia Tech,2006.0,177.0,4.97,24.0,111.0,4.4,7.4,33.5,00-0024391
5203,LewiJo01,Lewis,Jourdan,70,195,1995-08-31,Michigan,2017.0,92.0,4.54,15.0,121.0,,,34.5,00-0033928
5204,LewiKe96,Lewis,Keenan,72,198,1986-05-17,Oregon St.,2009.0,96.0,4.47,19.0,123.0,,,33.5,00-0026903
5205,LewiKe20,Lewis,Keith,72,202,1981-10-20,Oregon,2004.0,198.0,4.6,11.0,121.0,4.07,7.28,37.0,00-0022702
5206,LewiKe01,Lewis,Keith,73,190,1989-03-28,,,,,,,,,,00-0030836
5207,LewiKe00,Lewis,Kendrick,72,205,1988-06-16,Mississippi,2010.0,136.0,4.73,16.0,116.0,4.33,6.88,31.5,00-0027736
5208,LewiKe23,Lewis,Kevin,73,235,1978-10-06,Duke,,,,,,,,,00-0019154
5209,LewiLa00,Lewis,Lance,75,209,1988-11-01,East Carolina,,,,,,,,,00-0028974
5210,LewiLa01,Lewis,LaTroy,75,255,1993-11-09,Tennessee,,,,,,,,,00-0033477
5211,LewiLe01,Lewis,LeQuan,71,190,1989-02-17,Arizona St.,,,,,,,,,00-0028678
5212,LewiMa00,Lewis,Marcedes,78,267,1984-05-19,UCLA,2006.0,28.0,4.8,23.0,118.0,4.82,7.24,37.0,00-0024243
5213,LewiMi00,Lewis,Michael,68,173,1971-11-14,none,,,,,,,,,00-0019600
5214,LewiMi99,Lewis,Michael,73,222,1980-04-29,Colorado,2002.0,58.0,4.6,16.0,122.0,4.14,6.96,36.5,00-0021185
5215,LewiMo00,Lewis,Mo,75,258,1969-10-21,Georgia,1991.0,63.0,,,,,,,00-0009886
5216,LewiMy99,Lewis,Myron,74,203,1987-11-24,Vanderbilt,2010.0,67.0,4.42,10.0,126.0,,,37.0,00-0027672
5217,LewiPa00,Lewis,Patrick,73,311,1991-01-30,Texas A&M,,,,,,,,,00-0030268
5218,LewiRa00,Lewis,Ray,73,240,1975-05-15,Miami (FL),1996.0,26.0,,,,,,,00-0009889
5219,LewiRo03,Lewis,Roger,72,203,1993-11-27,Bowling Green,,,,,,,,,00-0032659
5220,LewiRo02,Lewis,Ronnell,73,253,1990-09-17,Oklahoma,2012.0,125.0,4.65,36.0,112.0,4.4,7.09,31.0,00-0029210
5221,LewiRo22,Lewis,Roy,70,190,1985-05-19,Washington,,,,,,,,,00-0025848
5222,LewiRy01,Lewis,Ryan,72,185,1994-04-15,Pittsburgh,,,,,,,,,00-0033608
5223,LewiTh01,Lewis,Thaddeus,72,200,1985-02-01,Duke,,,4.84,,107.0,,,28.0,
5224,LewiTo00,Lewis,Tommylee,67,168,1992-10-24,Northern Illinois,,,,,,,,,00-0032881
5225,LewiTr00,Lewis,Travis,73,246,1988-01-15,Oklahoma,2012.0,223.0,4.83,22.0,122.0,,,36.0,00-0029217
5226,LewiTr99,Lewis,Trey,75,294,1985-05-23,Washburn,2007.0,185.0,,,,,,,00-0025572
5227,LewiTy00,Lewis,Tyquan,75,277,1995-01-30,Ohio St.,2018.0,64.0,,,122.0,,,35.5,00-0034359
5228,LewiCh01,Lewis-Harris,Chris,73,198,1989-02-11,Tenn-Chattanooga,,,,,,,,,00-0029696
5229,LewiKa00,Lewis-Moore,Kapron,76,315,1990-01-24,Notre Dame,2013.0,200.0,4.95,,,,,,00-0029894
5230,LeyvVi20,Leyva,Victor,76,315,1977-12-18,Arizona St.,2001.0,135.0,5.33,37.0,105.0,4.73,8.0,30.0,00-0020374
5231,LichKo20,Lichtensteiger,Kory,75,296,1985-03-22,Bowling Green,2008.0,108.0,5.25,,104.0,4.56,7.6,23.0,00-0026248
5232,LiddBr20,Liddiard,Brody,76,240,1977-06-12,Colorado,,,,,,,,,00-0019194
5233,LiedMi00,Liedtke,Mike,75,305,1992-01-15,Illinois St.,,,,,,,,,00-0031722
5234,LighAl00,Light,Alex,77,309,1996-05-02,Richmond,,,,,,,,,00-0034186
5235,LighMa20,Light,Matt,76,305,1978-06-23,Purdue,2001.0,48.0,5.29,26.0,,4.49,7.84,,00-0020543
5236,LiljRy20,Lilja,Ryan,74,290,1981-10-15,Kansas St.,,,,,,,,,00-0022350
5237,LincJe20,Lincoln,Jeremy,70,180,1969-04-07,Tennessee,1992.0,80.0,,,,,,,00-0009933
5238,LindBr00,Linder,Brandon,78,315,1992-01-25,Miami (FL),2014.0,93.0,5.35,30.0,100.0,,,26.5,00-0031369
5239,LindRy00,Lindley,Ryan,75,229,1989-06-02,San Diego St.,2012.0,185.0,4.86,,108.0,4.45,7.52,29.5,00-0029531
5240,LindTr99,Lindley,Trevard,71,178,1986-02-02,Kentucky,2010.0,105.0,4.51,9.0,116.0,4.27,6.81,38.5,00-0027706
5241,LindEv20,Lindsay,Everett,76,305,1970-09-18,Mississippi,1993.0,133.0,,,,,,,00-0009941
5242,LindPh00,Lindsay,Phillip,68,190,1994-07-24,Colorado,,,,,,,,,00-0034109
5243,LindKo00,Lindsey,Korey,71,194,1989-02-03,Southern Illinois,2011.0,207.0,,,,,,,00-0028145
5244,LindSt20,Lindsey,Steve,73,185,1974-11-25,Mississippi,,,,,,,,,00-0009946
5245,LindCh00,Lindstrom,Chris,75,307,1997-02-28,Boston Col.,2019.0,14.0,4.91,25.0,117.0,4.54,7.61,30.5,00-0035630
5246,LineZa01,Line,Zach,73,233,1990-05-26,SMU,,,4.77,26.0,111.0,,,30.5,00-0029931
5247,LinkJe20,Linkenbach,Jeff,78,303,1987-06-09,Cincinnati,,,,,,,,,00-0027469
5248,LinsCo00,Linsley,Corey,75,301,1991-07-27,Ohio St.,2014.0,161.0,5.24,36.0,,,,27.0,00-0031019
5249,LintJo00,Linton,Jonathan,73,234,1974-11-07,North Carolina,1998.0,131.0,,,,,,,00-0009960
5250,LippTo00,Lippett,Tony,74,192,1992-07-02,Michigan St.,2015.0,156.0,4.61,10.0,114.0,4.13,6.92,36.0,00-0031594
5251,LissSe99,Lissemore,Sean,76,286,1987-09-11,William & Mary,2010.0,234.0,,,,,,,00-0027826
5252,LittEa20,Little,Earl,73,200,1973-03-10,Michigan,,,,,,,,,00-0009971
5253,LittGr00,Little,Greg,74,220,1989-05-30,North Carolina,2011.0,59.0,4.51,27.0,129.0,4.21,6.8,40.5,00-0027997
5254,LittGr01,Little,Greg,77,310,1997-11-04,Mississippi,2019.0,37.0,5.33,,113.0,4.74,,25.0,00-0035694
5255,LittLe00,Little,Leonard,75,267,1974-10-19,Tennessee,1998.0,65.0,,,,,,,00-0009978
5256,LittCo01,Littleton,Cory,75,228,1993-11-18,Washington,,,,,,,,,00-0032677
5257,LittJo21,Littleton,Jody,73,235,1974-10-23,Baylor,,,,,,,,,00-0009983
5258,LiugCo00,Liuget,Corey,74,300,1990-03-18,Illinois,2011.0,18.0,4.97,27.0,102.0,4.68,7.48,27.5,00-0027956
5259,LiviNa20,Livings,Nate,76,320,1982-03-16,LSU,,,,,,,,,00-0023958
5260,LiwiCh20,Liwienski,Chris,77,321,1975-08-02,Indiana,1998.0,207.0,,,,,,,00-0009992
5261,LloyBr00,Lloyd,Brandon,72,200,1981-07-05,Illinois,2003.0,124.0,4.62,,,,,36.0,00-0022097
5262,LloyGr01,Lloyd,Greg,73,247,1989-02-10,Connecticut,2011.0,237.0,4.8,22.0,109.0,4.46,7.17,32.0,00-0028175
5263,LloyRh44,Lloyd,Rhys,71,231,1982-06-05,Minnesota,,,,,,,,,00-0023363
5264,LoadPh20,Loadholt,Phil,80,343,1986-01-21,Oklahoma,2009.0,54.0,5.45,24.0,95.0,5.06,8.18,29.0,00-0027030
5265,LobaSe00,Lobato,Seth,78,223,1990-12-05,Northern Colorado,,,,,,,,,00-0030846
5266,LockDr00,Lock,Drew,76,228,1996-11-10,Missouri,2019.0,42.0,4.69,,112.0,4.12,7.03,31.0,00-0035704
5267,LockJe00,Locke,Jeff,72,195,1989-09-27,UCLA,2013.0,155.0,4.82,,,,,,00-0030405
5268,LockJa00,Locker,Jake,74,228,1988-06-15,Washington,2011.0,8.0,4.51,,120.0,4.12,6.77,35.0,00-0027946
5269,LockBr00,Lockett,Bret,73,210,1986-10-07,UCLA,,,,,,,,,00-0026831
5270,LockCo00,Lockett,Colin,72,188,1991-04-05,San Diego St.,,,,,,,,,00-0030783
5271,LockKe00,Lockett,Kevin,72,186,1974-09-08,Kansas St.,1997.0,47.0,,,,,,,00-0010007
5272,LockTy00,Lockett,Tyler,70,182,1992-09-28,Kansas St.,2015.0,69.0,4.4,,121.0,4.07,6.89,35.5,00-0032211
5273,LockRi00,Lockette,Ricardo,74,211,1986-05-21,Fort Valley St.,,,4.34,,127.0,4.19,7.15,35.5,00-0028442
5274,LockSe20,Locklear,Sean,76,310,1981-05-29,North Carolina St.,2004.0,84.0,5.16,27.0,100.0,4.56,7.85,29.0,00-0022855
5275,LockMi00,Lockley,Michael,73,237,1988-04-20,Florida Atlantic,,,,,,,,,00-0028413
5276,LodiMi20,Lodish,Mike,75,275,1967-08-11,UCLA,1990.0,265.0,,,,,,,00-0010019
5277,LoefCu20,Loeffler,Cullen,77,247,1981-01-27,Texas,,,,,,,,,00-0022581
5278,LoewMi00,Loewen,Mitchell,77,285,1993-02-14,Arkansas,,,,,,,,,00-0032883
5279,LoftCu99,Lofton,Curtis,74,238,1986-06-02,Oklahoma,2008.0,37.0,4.79,23.0,105.0,4.56,7.69,24.5,00-0026177
5280,LoftSt20,Lofton,Steve,69,180,1968-11-26,Texas A&M,,,,,,,,,00-0010024
5281,LogaBe00,Logan,Bennie,74,315,1989-12-28,LSU,2013.0,67.0,5.08,30.0,104.0,4.67,7.53,25.0,00-0030507
5282,LogaEr20,Logan,Ernie,75,290,1968-05-18,East Carolina,1991.0,226.0,,,,,,,00-0010028
5283,LogaJa20,Logan,James,74,222,1972-12-06,Memphis,,,,,,,,,00-0010029
5284,LogaMi20,Logan,Mike,73,211,1974-09-15,West Virginia,1997.0,50.0,,,,,,,00-0010031
5285,LogaSt00,Logan,Stefan,67,177,1981-06-02,South Dakota,,,,,,,,,00-0026491
5286,LogaT.00,Logan,T.J.,71,195,1994-09-03,North Carolina,2017.0,179.0,4.37,17.0,121.0,,,33.5,00-0033789
5287,LoisSh00,Loiseau,Shawn,72,239,1989-10-10,,,,4.74,19.0,109.0,,,32.5,00-0029514
5288,LokeDe20,Lokey,Derek,73,287,1985-11-25,Texas,,,,,,,,,00-0026040
5289,LondBr00,London,Brandon,76,210,1984-10-16,Massachusetts,,,,,,,,,00-0024681
5290,LongCh99,Long,Chris,75,270,1985-03-28,Virginia,2008.0,2.0,4.75,,124.0,4.21,7.02,34.0,00-0026142
5291,LongDa04,Long,David,71,225,1998-10-12,West Virginia,2019.0,188.0,,,,,,,00-0035292
5292,LongDa02,Long,David,71,196,1998-02-06,Michigan,2019.0,79.0,,,,,,,00-0035665
5293,LongJa20,Long,Jake,79,315,1985-05-09,Michigan,2008.0,1.0,5.22,37.0,102.0,4.73,7.44,27.5,00-0025820
5294,LongJo00,Long,Joe,77,304,1989-07-27,,,,,,,,,,00-0029135
5295,LongKe21,Long,Kevin,77,296,1975-05-02,Florida St.,1998.0,229.0,,,,,,,00-0010059
5296,LongKh20,Long,Khari,76,265,1982-05-23,Baylor,2005.0,199.0,4.74,27.0,121.0,4.07,7.22,38.5,00-0023632
5297,LongKy00,Long,Kyle,78,332,1988-12-05,Oregon,2013.0,20.0,4.91,,107.0,4.63,7.83,28.0,00-0030441
5298,LongLa00,Long,Lance,71,186,1985-05-04,Mississippi St.,,,,,,,,,00-0025934
5299,LongRi20,Long,Rien,78,300,1981-08-07,Washington St.,2003.0,126.0,5.1,,105.0,,,,00-0022098
5300,LongSp00,Long,Spencer,77,318,1990-11-08,Nebraska,2014.0,78.0,5.16,,,,,,00-0031047
5301,LongTr00,Long,Travis,74,205,1993-04-06,Washington St.,,,,,,,,,
5302,LongTy00,Long,Ty,74,205,1993-04-06,Ala-Birmingham,,,,,,,,,00-0031543
5303,LongSt00,Longa,Steve,72,240,1994-09-29,Rutgers,,,4.78,19.0,116.0,4.56,7.5,32.0,00-0032470
5304,LongMa00,Longacre,Matt,75,265,1991-09-21,,,,,,,,,,00-0031814
5305,LookDa00,Looker,Dane,72,194,1976-04-05,Washington,,,,,,,,,00-0019242
5306,LoonJa00,Looney,James,75,287,1995-05-15,Wake Forest,2018.0,232.0,4.89,28.0,113.0,4.37,7.32,35.5,00-0034284
5307,LoonJo01,Looney,Joe,75,315,1990-08-31,Wake Forest,2012.0,117.0,5.02,26.0,,,,,00-0029278
5308,LopeDa20,Loper,Daniel,78,320,1982-01-15,Texas Tech,2005.0,150.0,5.3,14.0,101.0,4.68,7.74,32.0,00-0023583
5309,LopiTo20,Lopienski,Tom,72,246,1979-06-12,Notre Dame,,,4.75,24.0,111.0,4.24,7.53,34.0,00-0021777
5310,LordJa21,Lord,Jammal,74,215,1981-01-10,Nebraska,2004.0,175.0,,,,,,,00-0022690
5311,LoreJa00,Lorenzen,Jared,76,285,1981-02-14,Kentucky,,,5.28,,,,,,00-0022590
5312,LoriEr99,Lorig,Erik,76,265,1986-11-17,Stanford,2010.0,253.0,4.86,,,,,,00-0027844
5313,LosmJ.00,Losman,J.P.,74,217,1981-03-12,UCLA,2004.0,22.0,4.73,,116.0,,,33.0,00-0022912
5314,LostCr00,Loston,Craig,73,217,1989-12-21,LSU,,,4.65,12.0,119.0,4.35,7.15,32.5,00-0030824
5315,LottAn20,Lott,Andre,70,195,1979-05-31,Tennessee,2002.0,159.0,4.48,15.0,119.0,4.01,7.1,36.5,00-0021272
5316,LotuJo00,Lotulelei,John,72,233,1991-12-04,UNLV,,,4.84,25.0,117.0,4.3,6.91,35.5,00-0030210
5317,LotuSt00,Lotulelei,Star,74,315,1989-12-20,Utah,2013.0,14.0,5.14,,,,,,00-0030455
5318,LoudKa00,Loud,Kamil,72,190,1976-06-25,Cal Poly-San Luis Obispo,1998.0,238.0,,,,,,,00-0010092
5319,LouiLa00,Louis,Lamar,72,231,1993-10-02,LSU,,,,,,,,,00-0032502
5320,LouiLa20,Louis,Lance,74,303,1985-04-24,San Diego St.,2009.0,246.0,,,,,,,00-0026961
5321,LouiRi00,Louis,Ricardo,74,215,1994-03-23,Auburn,2016.0,114.0,4.43,18.0,132.0,,,38.0,00-0033079
5322,LouiAl00,Louis-Jean,Al,73,187,1993-10-13,Boston Col.,,,,,,,,,00-0031352
5323,LoukCo00,Louks,Corbin,72,200,1989-04-10,Nevada,,,,,,,,,00-0031476
5324,LovaRi00,Lovato,Rick,74,249,1992-09-09,Old Dominion,,,,,,,,,00-0031911
5325,LoveCl20,Love,Clarence,70,180,1976-06-16,Toledo,1998.0,116.0,,,,,,,00-0010094
5326,LoveDe00,Love,Demarcus,76,315,1988-03-07,Arkansas,2011.0,168.0,5.18,27.0,97.0,4.84,7.84,26.5,00-0028106
5327,LoveJu00,Love,Julian,71,195,1998-03-19,Notre Dame,2019.0,108.0,4.54,14.0,121.0,4.1,6.72,36.0,00-0034974
5328,LoveKy00,Love,Kyle,73,310,1986-11-18,Mississippi St.,,,,,,,,,00-0027236
5329,LoveMi00,Love,Mike,75,255,1994-01-22,South Florida,,,,,,,,,00-0034511
5330,LoveJo20,Lovelady,Josh,75,330,1978-01-28,Houston,,,,,,,,,00-0020322
5331,LoveDa20,Loverne,David,75,303,1976-05-22,Idaho,1999.0,90.0,,,,,,,00-0010105
5332,LoviDe00,Loville,Derek,70,203,1968-07-04,Oregon,,,,,,,,,00-0010107
5333,LoweDa01,Lowe,Daytawion,71,205,1991-03-23,Oklahoma St.,,,,,,,,,00-0030716
5334,LoweOm20,Lowe,Omare,73,195,1978-04-20,Washington,2002.0,161.0,4.58,12.0,118.0,3.97,6.65,35.5,00-0021274
5335,LoweDw99,Lowery,Dwight,73,185,1986-01-23,San Jose St.,2008.0,113.0,4.54,16.0,116.0,4.38,7.31,33.5,00-0026253
5336,LowrCa20,Lowry,Calvin,72,195,1983-02-13,Penn St.,2006.0,102.0,4.54,15.0,120.0,4.2,7.16,36.0,00-0024317
5337,LowrDe00,Lowry,Dean,78,296,1994-06-09,Northwestern,2016.0,137.0,4.87,30.0,114.0,4.38,7.26,32.5,00-0032412
5338,LoydJe20,Loyd,Jeremy,74,235,1980-07-30,Iowa St.,,,4.64,17.0,114.0,4.15,6.9,34.0,00-0021608
5339,LuanSh00,Luani,Shalom,72,202,1994-08-05,Washington St.,2017.0,221.0,4.55,12.0,116.0,4.21,6.87,31.0,00-0033970
5340,LucaAl20,Lucas,Al,73,294,1978-09-01,Troy,,,5.0,28.0,108.0,4.56,7.44,36.0,00-0019136
